,Purchase_Date,Falchion,Falchion_Blue_Steel_FT,Falchion_Blue_Steel_MW,Falchion_Blue_Steel_WW,Falchion_Boreal_forest_FT,Falchion_Case_Hardened_FT,Falchion_Crimson_web_FT,Falchion_Fade_FN,Falchion_Forest_DDPAT_FT,Falchion_Night_FT,Falchion_safari_mesh_FT,Falchion_Scorched_FT,Falchion_Slaughter_FN,Falchion_Slaughter_MW,Falchion_Stained_FT,Falchion_Stained_MW,Falchion_Stained_WW,Falchion_Urban_masked_FT,avg
1750,2020/3/11,109.507,103.586,110.082,96.335,89.515,177.706,126.169,185.929,86.515,93.137,78.556,83.979,174.227,157.325,86.927,85.514,83.837,79.778,111.5902222
1751,2020/3/12,109.494,103.586,113.289,100.258,86.761,118.687,132.105,173.785,85.191,95.654,79.198,78.927,176.447,158.917,85.126,84.827,85.808,79.806,108.2147778
1752,2020/3/13,108.813,102.015,105.422,100.258,85.472,108.648,138.282,189.597,84.1,91.763,77.965,77.487,186.29,160.895,80.918,88.074,79.859,77.918,107.9875556
1753,2020/3/14,104.277,105.644,102.299,98.643,86.977,120.013,135.411,181.264,79.392,92.549,76.994,79.327,166.392,160.828,80.187,85.497,78.73,81.148,106.4206667
1754,2020/3/15,109.726,94.583,109.959,104.133,80.706,248.041,134.294,194.749,82.216,93.377,75.202,76.419,166.392,158.634,81.27,87.155,83.814,78.137,114.3781667
1755,2020/3/16,109.705,102.09,108.59,95.501,84.641,110.828,130.768,188.906,83.204,95.352,79.361,79.765,172.344,164.684,82.61,87.155,78.405,78.862,107.3761667
1756,2020/3/17,111.16,91.11,102.843,92.082,85.08,103.226,131.714,179.627,77.415,93.787,69.977,75.781,165.18,158.435,82.744,87.155,79.064,80.499,103.7155
1757,2020/3/18,105.258,94.89,105.58,91.961,81.986,112.361,130.331,186.422,78.64,96.629,72.77,74.044,170.983,164.994,80.482,88.135,79.534,77.765,105.1536111
1758,2020/3/19,108.238,99.049,106.715,89.423,77.447,116.668,130.873,176.825,76.43,93.361,73.048,78.106,183.888,148.717,77.395,79.093,78.918,77.96,104.0085556
1759,2020/3/20,106.249,100.255,103.308,95.386,82.038,116.668,133.822,177.404,77.228,94.861,73.837,76.971,182.714,148.269,77.172,83.897,76.378,78.249,104.7058889
1760,2020/3/21,101.971,89.261,94.805,93.989,79.421,125.472,134.01,185.066,76.148,88.22,73.744,76.708,176.349,159.972,77.353,84.209,80.307,76.172,104.0653889
1761,2020/3/22,103.741,94.02,96.452,97.453,78.427,125.472,130.997,177.11,79.552,85.525,75.482,75.227,172.356,144.458,72.719,82.112,82.22,75.253,102.6986667
1762,2020/3/23,107.224,90.9,104.54,82.545,74.666,104.879,123.035,173.6,80.16,89.05,71.266,75.398,166.549,148.214,81.626,83.525,79.744,70.817,100.4298889
1763,2020/3/24,101.249,90.9,94.356,92.241,79.025,114.13,132.064,182.199,75.277,87.827,69.91,77.416,167.286,152.092,76.788,85.574,76.385,80.441,101.9533333
1764,2020/3/25,100.684,90.9,104.35,87.101,76.876,106.879,116.6,178.444,76.939,91.691,67.718,74.155,172.418,152.936,81.241,80.15,75.463,77.34,100.6602778
1765,2020/3/26,106.496,96.78,100.004,89.119,78.657,106.879,129.682,178.067,78.935,82.649,68.582,74.457,172.617,161.834,72.849,80.644,69.513,74.507,101.2372778
1766,2020/3/27,104.166,95.757,107.056,89.216,81.28,106.879,131.996,173.619,75.627,92.314,73.638,75.023,166.968,157.935,78.217,87.159,80.101,75.857,102.9337778
1767,2020/3/28,107.77,97.807,106.665,90.711,83.711,109.4,144.929,178.919,75.106,91.177,75.812,76.567,177.145,143.863,72.148,87.399,77.643,80.293,104.2813889
1768,2020/3/29,106.591,97.807,107.003,97.65,83.114,113.279,138.202,191.463,68.163,82.116,69.904,75.157,169.665,154.405,82.93,83.663,77.457,82.702,104.5150556
1769,2020/3/30,97.759,91.383,90.071,78.924,77.03,126.018,144.33,180.128,69.051,99.648,75.108,78.185,178.009,157.123,72.823,82.386,77.296,80.025,103.0720556
1770,2020/3/31,99.112,91.897,98.81,91.373,75.249,112.97,123.935,181.119,72.128,88.084,71.838,73.323,175.23,158.655,78.522,81.696,75.848,70.488,101.1265
1771,2020/4/1,100.181,96.133,100.817,92.188,74.613,107.613,129.186,176.946,73.747,91.052,72.291,71.898,167.699,153.909,79.078,80.943,75.441,73.289,100.9457778
1772,2020/4/2,108.358,98.797,105.427,93.862,77.43,132.383,124.255,183.052,75.56,89.304,72.68,75.271,157.045,159.039,74.587,83.79,78.751,77.783,103.743
1773,2020/4/3,106.506,100.385,103.746,91.282,77.65,108.87,131.287,185.29,74.142,92.217,70.159,71.494,164.76,157.583,76.49,80.631,78.917,74.752,102.5645
1774,2020/4/4,103.502,101.308,103.412,96.508,79.666,111.578,127.891,180.533,70.439,91.162,70.244,73.358,171.08,154.232,81.45,79.008,74.672,75.275,102.5176667
1775,2020/4/5,108.808,91.871,101.362,93.222,76.678,113.803,132.863,182.438,74.102,87.058,72.804,71.495,165.832,153.121,82.045,82.217,78.352,77.201,102.5151111
1776,2020/4/6,104.757,100.143,103.328,97.485,80.755,113.566,128.917,182.376,74.978,93.078,70.887,75.613,165.265,156.098,82.693,82.888,79.235,76.82,103.8267778
1777,2020/4/7,104.205,96.201,98.123,94.876,79.487,124.092,127.345,186.097,78.653,91.151,73.53,74.202,179.878,158.289,80.696,81.449,79.941,78.683,104.8276667
1778,2020/4/8,106.823,97.777,109.866,93.674,84.366,133.77,127.539,184.056,79.927,86.495,73.721,77.136,179.334,148.54,85.619,85.317,80.224,77.167,106.1861667
1779,2020/4/9,111.794,91.321,103.64,99.668,82.765,120.01,130.18,204.063,84.87,92.252,74.943,78.233,188.208,151.674,86.214,84.57,83.271,81.388,108.2813333
1780,2020/4/10,111.464,102.204,106.282,100,83.277,128.579,136.551,191.197,77.789,94.437,75.505,74.221,180.014,159.392,83.131,84.468,82.201,78.919,108.3128333
1781,2020/4/11,111.458,100.608,104.351,100.786,85.33,115.803,141.268,194.813,79.76,93.331,76.484,77.736,178.595,161.626,85.144,86.321,81.068,79.756,108.5687778
1782,2020/4/12,115.386,103.303,109.487,98.698,83.38,119.234,137.516,193.255,80.2,99.807,76.208,77.409,191.196,164.434,82.236,90.363,80.549,81.746,110.2448333
1783,2020/4/13,119.155,105.614,111.726,96.794,86.435,121.663,132.233,192.287,82.822,92.063,74.914,78.01,190.108,163.959,85.582,94.855,79.601,76.734,110.2530556
1784,2020/4/14,113.911,106.075,116.471,96.794,84.028,126.66,135.376,198.244,80.151,92.525,78.436,80.451,192.393,169.378,86.339,89.184,86.64,81.609,111.9258333
1785,2020/4/15,114.331,98.653,120,96.454,85.014,122.777,136.303,198.482,79.663,94.21,77.395,79.543,186.873,165.65,84.756,91.809,84.011,81.529,110.9696111
1786,2020/4/16,111.347,106.878,122.981,100.467,86.472,132.25,137.815,203.883,78.38,92.942,78.426,79.977,187.343,168.61,84.17,89.996,84.83,78.3,112.5037222
1787,2020/4/17,115.434,105.338,122.981,103.22,84.641,123.728,142.42,202.209,79.859,96.478,78.413,76.821,195.131,168.784,86.684,96.498,82.904,81.962,113.5280556
1788,2020/4/18,112.862,101.59,114.222,97.819,87.71,122.131,131.653,184.548,79.068,99.376,77.535,82.354,196.832,173.82,88.318,84.693,84.138,82.307,111.1653333
1789,2020/4/19,115.343,104.145,101.493,100.412,87.372,130.32,132.45,208.905,85.085,99.2,76.011,79.68,194.715,175.189,82.93,91.304,88.304,82.108,113.0536667
1790,2020/4/20,116.323,105.393,115.819,99.736,88.255,134.576,148.492,205.432,85.247,99.768,79.571,77.1,199.76,174.64,88.082,95.451,89.824,84.728,116.0109444
1791,2020/4/21,110.405,99.522,114.573,99.565,83.855,136.91,142.823,203.447,83.819,99.234,73.891,85.177,178.937,179.344,84.803,97.079,83.569,82.153,113.2836667
1792,2020/4/22,116.782,106.07,110.918,97.33,86.238,124.43,135.411,202.06,83.404,93.637,77.28,76.167,194.323,171.599,87.721,88.162,84.82,81.804,112.1197778
1793,2020/4/23,109.421,103.283,112.827,103.482,75.934,118.158,140.517,201.239,83.579,96.262,76.914,78.936,182.381,168.085,86.383,96.532,83.256,84.393,111.199
1794,2020/4/24,113.597,110.363,107.002,98.886,87.737,124.436,143.349,206.708,84.934,99.566,79.078,77.107,183.042,170.173,85.922,96.286,88.465,84.072,113.3735
1795,2020/4/25,110.294,109.822,118.772,101.167,84.643,128.851,129.871,192.418,75.942,91.396,77.546,79.469,194.827,184.465,87.999,91.782,85.562,80.994,112.5455556
1796,2020/4/26,112.44,102.164,101,98.143,86.669,141.001,137.657,205.563,81.763,92.599,71.77,82.513,186.042,165.969,85.689,87.18,87.07,80.538,111.4316667
1797,2020/4/27,109.548,109.64,110.561,103.109,88.918,129.447,136.222,185.008,81.704,96.984,75.092,83.956,184.874,177.301,88.646,88.531,83.804,83.046,112.0217222
1798,2020/4/28,110.69,107.832,113.245,98.87,85.095,137.137,139.16,197.196,79.503,94.457,76.685,79.17,194.391,164.534,82.03,94.082,80.994,82.626,112.0942778
1799,2020/4/29,109.361,104.751,114.198,104.253,86.896,135.032,136.088,197.458,81.718,96.849,77.714,83.791,200.629,167.243,89.621,97.088,87.702,81.309,113.9833889
1800,2020/4/30,115.228,104.693,118.384,104.153,86.92,119.732,141.613,193.036,80.806,98.379,77.62,84.499,165.02,163.329,89.589,98.689,90.984,81.057,111.8739444
1801,2020/5/1,117.179,104.892,118.384,106.262,85.737,135.37,137.53,193.009,82.201,98.755,81.185,78.842,200.669,167.573,88.851,91.518,85.74,82.382,114.2266111
1802,2020/5/2,116.908,103.835,113.26,94.571,83.102,123.161,136.037,203.305,81.544,100.731,68.836,84.701,186.639,178.612,89.485,90.662,85.051,81.767,112.3448333
1803,2020/5/3,118.478,108.66,103,106.79,84.73,132.901,139.526,201.502,82.22,98.502,80.524,84.048,199.406,174.468,86.492,89.834,85.71,83.287,114.4487778
1804,2020/5/4,119.754,103.071,114.204,102.586,88.24,122.998,144.28,202.775,81.782,101.516,76.47,79.226,200.062,166.856,86.716,98.185,84.102,87.124,114.4415
1805,2020/5/5,112.474,107.748,114.204,100.326,89.555,125.352,142.837,197.41,80.189,95.788,80.094,80.546,201.134,180.515,87.481,98.239,88.558,76.218,114.3704444
1806,2020/5/6,113.467,106.873,116.705,100.326,89.262,146.542,146.654,205.045,84.887,104.213,79.019,82.895,207.02,164.749,81.4,97.32,88.728,84.808,116.6618333
1807,2020/5/7,117.303,106.61,121.63,103.004,86.1,126.089,140.797,204.127,80.888,96.747,72.489,78.126,206.676,168.592,93.15,97.32,92.594,81.364,115.2003333
1808,2020/5/8,114.374,113.553,113.598,103.227,84.804,144.659,147.648,198.516,85.121,98.45,79.117,83.647,190.827,177.634,89.843,99.5,87.448,84.637,116.4779444
1809,2020/5/9,116.506,113.553,116.12,107.004,87.17,137.152,135.31,203.057,81.859,101.425,78.67,80.535,180.31,170.662,85.208,99.757,85.308,83.15,114.5975556
1810,2020/5/10,118.783,111.008,107.955,107.004,88.022,132.275,137.127,205.368,81.287,99.424,74.86,79.106,196.542,180.178,93.044,95.288,89.176,84.014,115.5811667
1811,2020/5/11,110.327,100.945,121.64,96.264,88.298,121.608,134.49,209.068,80.551,91.959,77.508,80.446,206.61,187.447,90.708,90,91.016,83.166,114.5583889
1812,2020/5/12,109.696,108.224,120.325,94.046,85.917,127.336,145.96,204.6,82.772,101.006,77.829,81.804,177.985,186.034,86.236,98.352,83.827,83.166,114.1730556
1813,2020/5/13,114.802,108.031,119.29,108.29,87.91,135.417,144.314,214.99,82.506,102.678,80.964,79.524,198.967,179.754,89.29,99.967,91.997,87.516,118.1226111
1814,2020/5/14,117.248,104.958,118.734,102.989,87.775,136.055,132.439,214.011,82.43,104.217,75.884,79.909,201.548,172.841,92.564,99.967,88.476,84.649,116.483
1815,2020/5/15,118.603,107.522,117.32,104.494,87.308,131.777,162.376,221.535,83.033,93.901,79.183,82.318,206.773,182.928,85.714,99.967,80.285,85.591,118.3682222
1816,2020/5/16,122.542,108.757,117.973,107.503,86.799,162.64,142.371,209.069,79.597,100.027,52.715,84.199,193.213,178.985,92.043,97.95,84.864,84.569,116.9897778
1817,2020/5/17,118.083,115.652,117.973,101.605,76.124,147.791,146.833,203.074,83.318,99.075,78.905,81.116,195.827,171.549,88.131,94.043,75.96,78.459,115.1954444
1818,2020/5/18,117.118,111.701,104.228,101.605,88.87,190.997,139.376,202.645,83.179,99.329,80.412,78.575,180.072,170.923,92.56,102.877,75.805,83.809,116.8933889
1819,2020/5/19,114.754,111.752,117.072,101.605,80.969,140.826,141.176,206.172,84.057,98.545,83.359,78.325,191.262,172.147,91.748,102.905,84.674,85.266,115.923
1820,2020/5/20,114.066,111.752,112.816,105.057,89.36,115,128.573,199.525,84.462,99.833,76.278,85.423,198.189,182.43,93.731,101.292,88.588,84.723,115.061
1821,2020/5/21,119.999,115.043,120.013,102.833,87.147,136.199,143.322,204.038,82.371,101.59,81.658,81.925,107.93,185.78,89.46,101.292,95.549,89.383,113.6406667
1822,2020/5/22,119.355,108.523,117.058,102.431,88.512,137.992,161.411,203.596,81.364,106.984,80.737,81.615,192.611,177.334,80.32,95.845,91.374,82.533,117.1997222
1823,2020/5/23,112.307,109.974,109.806,106.229,91.04,127.4,134.224,212.088,82.632,98.82,79.596,81.183,183.178,173.151,83.585,91.982,91.607,83.551,114.0196111
1824,2020/5/24,118.909,100.718,109.806,112.12,88.922,131.185,145.231,206.887,83.547,99.819,80.635,81.208,183.178,170.417,88.106,97.074,80.812,78.39,114.2757778
1825,2020/5/25,113.007,105.4,114.833,112.12,92.728,131.185,152.107,197.289,80.933,102.689,82.034,83.158,185.572,168.006,88.106,86.695,80.812,83.859,114.4740556
1826,2020/5/26,107.881,106.002,116.294,119.176,88.406,120.592,131.295,194.973,81.234,98.413,75.777,79.554,179.976,164.432,87.009,86.695,86.144,79.553,111.3003333
1827,2020/5/27,106.263,101.876,117.937,119.176,87.244,120.592,130.426,190.564,82.686,98.954,75.492,80.522,168.185,165.53,89.275,97.253,86.42,75.564,110.7755
1828,2020/5/28,109.488,98.79,109.72,105.161,90.022,140.478,135.667,191.727,82.513,95.616,72.895,79.048,187.532,164.117,90.96,93.085,82.419,82.572,111.7672222
1829,2020/5/29,111.559,103.082,112.2,105.161,81.706,131.987,141.938,187.373,83.583,100.572,75.47,80.384,182.721,166.743,83.16,83.21,79.987,79.035,110.5483889
1830,2020/5/30,112.695,98.176,105.428,99.89,82.956,131.987,138.325,194.254,82.151,94.797,78.968,77.299,178.636,169.314,90.028,83.21,79.987,82.372,110.0262778
1831,2020/5/31,115.931,97.106,114.952,102.461,85.643,128.281,135.877,191.428,80.076,93.586,77.474,81.327,177.214,168.388,90.121,90.105,79.9,86.802,110.9262222
1832,2020/6/1,110.643,101.841,104.282,94.972,84.921,159.7,134.468,198.874,85.664,103.09,79.823,84.399,180.576,175.16,90.01,90.105,95.268,82.022,114.2121111
1833,2020/6/2,111.274,109.032,115.356,103.668,86.78,126.098,145.015,193.412,78.59,96.997,76.87,79.315,177.387,170.244,91.159,93.645,78.77,82.44,112.0028889
1834,2020/6/3,113.628,109.212,115.767,100.411,87.227,126.098,147.36,200.886,82.737,96.182,79.24,81.231,181.899,178.002,89.139,98.928,84.983,84.944,114.3263333
1835,2020/6/4,110.572,100.502,110.108,95.36,90.997,119.758,145.064,194.142,86.849,96.596,78.857,79.477,174.808,162.043,83.266,88.738,84.656,85.618,110.4117222
1836,2020/6/5,115.056,111.153,108.184,107.512,88.804,130.107,144.836,196.411,85.763,97.378,81.476,81.848,196.387,175.924,82.892,95.778,81.661,82.622,114.6551111
1837,2020/6/6,109.207,110.706,110.736,97.591,88.804,133.991,143.338,209.634,85.647,95.9,80.293,78.865,185.971,182.233,86.051,83.8,83.466,81.349,113.7545556
1838,2020/6/7,120.678,104.101,115.548,104.245,87.872,122.91,132.804,192.726,77.963,104.502,80.278,82.123,193.037,169.785,85.927,92.501,82.285,85.151,113.0242222
1839,2020/6/8,116.381,102.156,111.942,108.063,89.198,122.91,144.244,192.717,87.733,100.813,80.034,83.57,199.483,156.985,82.796,92.765,89.895,87.545,113.8461111
1840,2020/6/9,113.701,108.292,109.325,107.912,90.444,156.495,138.442,201.709,80.456,95.765,80.964,80.916,200.227,163.817,87.892,95.657,87.651,87.161,115.9347778
1841,2020/6/10,115.288,103.3,108.426,107.912,90.166,124.301,138.442,206.911,85.359,97.788,81.357,82.867,173.983,183.315,85.66,94.674,84.212,83.467,113.746
1842,2020/6/11,112.387,96.514,114.794,99.297,94.187,130.29,133.491,207.34,84.007,92.993,80.262,85.995,170.841,169.109,87.372,86.946,91.532,86.637,112.4441111
1843,2020/6/12,119.424,96.514,114.794,108.547,89.588,119.351,139.506,193.622,84.056,99.297,79.898,85.008,170.841,177.135,85.46,83.89,88.912,80.828,112.0372778
1844,2020/6/13,108.089,100.305,115.687,106.455,90.638,119.351,131.55,193.231,81.646,97.705,75.729,85.695,187.549,162.334,90.758,83.89,87.319,83.204,111.1741667
1845,2020/6/14,114.434,101.969,106.289,102.151,83.421,136.333,145.898,198.669,85,97.683,79.503,80.802,185.686,153.886,88.403,86.472,81.875,85.677,111.8972778
1846,2020/6/15,112.883,105.003,116.197,110.009,84.737,136.043,141.577,198.111,80.592,99.117,80.425,76.617,195.333,175.252,86.122,86.472,87.305,82.57,114.1313889
1847,2020/6/16,113.319,104.578,111.736,95.161,88.202,136.043,149.748,193.82,82.685,97.56,79.594,80.671,190.79,157.947,87.344,83.629,88.193,82.027,112.3915
1848,2020/6/17,112.544,106.176,114.999,105.367,90.858,137.993,144.547,189.428,79.068,94.434,75.896,80.11,172.765,167.669,85.244,96.743,84.816,83.951,112.3671111
1849,2020/6/18,108.752,100.378,114.999,105.367,91.531,145.348,138.7,198.35,77.646,93.174,80.629,81.442,182.776,159.32,86.014,85.4,87.144,81.314,112.1268889
1850,2020/6/19,112.048,102.764,116.863,105.367,88.624,125.899,140.554,194.128,82.844,93.021,77.974,78.396,182.776,167.449,82.369,89.775,85.572,80.257,111.4822222
1851,2020/6/20,113.953,101.433,108.33,104.444,88.805,118.406,143.666,197.489,77.177,92.077,78.052,76.595,164.863,156.061,83.131,96.623,79.239,73.588,108.5517778
1852,2020/6/21,109.946,88.98,112.646,104.444,85.797,118.406,126.879,190.048,81.333,97.695,76.707,76.959,172.118,169.915,87.852,82.414,80.152,82.078,108.0205
1853,2020/6/22,109.968,100.471,106.741,100.803,85.013,118.406,134.282,203.001,79.506,98.53,76.754,79.145,183.955,164.928,88.213,77.933,86.827,79.925,109.6889444
1854,2020/6/23,110.887,94.446,114.362,101.845,85.426,118.406,134.127,192.969,83.543,92.961,76.112,79.29,179.197,170.221,84.042,87.114,83.464,83.359,109.5428333
1855,2020/6/24,103.793,94.446,110.705,90,84.144,118.406,131.072,194.751,86.542,89.584,75.104,76.462,185.012,164.521,84.094,87.114,74.996,78.898,107.2024444
1856,2020/6/25,104.061,97.089,103.412,87,81.484,118.406,121.698,184.465,72.453,88.474,73.779,70.173,172.559,154.868,78.746,80.98,82.369,72.473,102.4716111
1857,2020/6/26,101.844,93.276,95.984,91.75,78.479,117.412,128.597,186.247,75.907,87.639,76.464,72.82,173.928,150.012,81.626,84.226,80.593,72.906,102.7616667
1858,2020/6/27,99.8,90.671,106.735,95.781,77.71,120.751,126.842,200.401,72.98,84.873,71.8,75.047,164.413,142.382,81.165,91.195,80.205,74.437,103.1771111
1859,2020/6/28,95.963,91.149,108.008,89.095,76.085,142.595,139.081,201.054,73.41,86.038,70.993,72.091,176.754,153.34,70.151,85.382,80.205,72.453,104.6581667
1860,2020/6/29,102.253,91.636,106.9,89.095,82.947,128.413,124.338,201.875,77.95,87.223,73.225,74.135,182.992,149.918,77.167,82.05,75.104,75.596,104.6009444
1861,2020/6/30,108.536,92.237,101.676,92.198,81.767,126.659,127.96,189.966,73.084,92.604,68.713,77.28,170.634,170.382,78.276,91.044,82.664,74.767,105.5803889
1862,2020/7/1,103.829,95.113,111.553,84.994,79.94,123.351,128.278,201.211,72.874,85.581,73.912,73.819,189.092,150.121,78.981,87.033,83.001,78.65,105.6296111
1863,2020/7/2,108.507,95.692,111.668,100.764,83.025,167.497,137.759,198.395,75.053,88.602,70.888,75.485,189.248,150.121,79.622,87.033,75.955,79.874,109.7326667
1864,2020/7/3,105.611,97.614,99.271,97.13,80.006,111.901,127.109,201.176,79.125,93.056,72.572,74.794,186.282,165.659,83.771,87.827,71.989,76.808,106.2056111
1865,2020/7/4,108.598,97.802,105.806,87.681,86.239,110.01,131.295,206.399,81.228,89.446,72.942,75.768,183.047,157.073,77.487,83.585,83.019,76.699,106.3402222
1866,2020/7/5,111.615,96.111,104.81,94.233,85.978,120.014,131.126,202.297,75.563,91.419,74.356,77.475,181.328,160.608,84.427,90.274,82.346,78.449,107.9127222
1867,2020/7/6,108.907,98.464,95.169,100.143,84.667,145.708,138.357,200.112,76.065,98.598,73.765,77.416,172.552,147.88,80.678,87.465,82.08,76.927,108.0529444
1868,2020/7/7,105.969,100.964,106.283,96.696,82.483,122.261,125.506,193.219,80.304,92.388,75.91,76.023,179.462,154.476,82.192,90.85,77.763,77.295,106.6691111
1869,2020/7/8,110.568,94.854,106.062,91.989,82.22,122.261,135.052,199.979,76.982,91.697,77.128,76.627,179.462,156.504,79.354,92.957,85.505,79.09,107.6828333
1870,2020/7/9,113.456,94.854,104.964,91.989,85.98,126.002,138.332,202.004,76.977,99.993,78.349,76.981,171.096,166.19,79.354,85.718,73.582,80.305,108.1181111
1871,2020/7/10,110.953,92.163,100.909,101.695,86.527,130.553,130.756,200.63,77.043,97.338,77.675,76.63,181.814,159.066,84.488,90.377,82.43,78.343,108.855
1872,2020/7/11,114.699,103.8,104.996,102.98,83.634,136.143,139.09,197.046,83.051,93.367,78.194,81.212,179.79,176.736,73.434,91.069,84.435,82.659,111.4630556
1873,2020/7/12,113.119,99.255,113.9,102.98,87.797,128.925,136.637,209.089,78.666,95.596,77.854,80.218,183.704,160.246,83.741,86.14,86.205,76.257,111.1293889
1874,2020/7/13,111.381,89.741,113.9,98.03,85.717,153.5,130.344,205.983,81.842,100.382,78.494,78.824,184.24,168.047,85.118,91.309,83.802,81.955,112.3671667
1875,2020/7/14,113.397,89.741,108.669,101.958,89.92,134.209,140.02,202.284,79.995,88.864,79.053,78.828,177.245,165.293,88.997,93.291,80.253,81.591,110.756
1876,2020/7/15,116.753,99.141,112.785,99.436,88.676,141.287,143.009,218.139,83.84,91.517,78.65,79.826,187.181,170.624,79.734,88.373,80.253,82.071,113.4052778
1877,2020/7/16,120.491,111.797,110.793,106.964,88.272,143.206,140.348,205.668,81.237,94.034,80.655,81.041,193.736,172.709,86.754,93.014,76.718,79.925,114.8534444
1878,2020/7/17,119.956,101.59,118.013,107.857,92.094,143.471,144.833,203.298,82.594,100.642,77.42,80.951,193.736,172.342,86.754,93.014,82.269,82.609,115.7468333
